0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
370.3237363027752,-20.72,-48.81,-26.03550251718503,5.484870098735247,370.3237363027752,-19.54,-46.43,-24.875334031664533,5.492795281093224,370.3237363027752,-19.6,-49.14,-23.386447158208227,5.476714343472736,370.3237363027752,-20.78,-49.2,-24.582001617639914,5.640381192791848,370.3237363027752,-20.86,-49.19,-24.25293639671217,5.673640806395836,-19.54
374.026973665803,-20.51,-46.04,-25.483751942167753,5.4329734032111725,374.026973665803,-19.23,-44.76,-24.227491471765227,5.440909850383482,374.026973665803,-19.2,-44.07,-22.62030664438262,5.436966065739237,374.026973665803,-21.05,-45.34,-24.494162990729762,5.461986817999471,374.026973665803,-21.14,-45.31,-24.179731228388786,5.5105898050934625,-19.2
377.767243402461,-20.17,-42.56,-25.263042006088646,5.43907161195732,377.767243402461,-19.03,-40.96,-24.1390919661096,5.489508174691062,377.767243402461,-18.92,-41.7,-22.480990990977283,5.440597393669192,377.767243402461,-20.88,-43.1,-24.40577579367235,5.4598260045536255,377.767243402461,-21.03,-43.14,-24.120607915998665,5.5406136844216105,-18.92
381.5449158364856,-19.81,-49.98,-25.20889856273257,5.5574994376967775,381.5449158364856,-18.72,-46.62,-24.148886792636482,5.72547814597174,381.5449158364856,-18.6,-47.4,-22.444811463023246,5.604052105396594,381.5449158364856,-20.58,-48.29,-24.375934300083102,5.615104629479312,381.5449158364856,-20.74,-48.39,-24.12860496121418,5.720926498391672,-18.6
385.36036499485044,-19.75,-44.22,-25.12120783053148,5.468070957842446,385.36036499485044,-18.74,-45.04,-24.13718839673263,5.675473548524388,385.36036499485044,-18.56,-45.13,-22.391723219239697,5.567081820846537,385.36036499485044,-20.55,-47.5,-24.351436235437557,5.630816992231232,385.36036499485044,-20.67,-47.58,-24.12683096224136,5.742212117294169,-18.56
389.21396864479897,-19.35,-39.1,-25.095249485651923,5.633240630400943,389.21396864479897,-18.42,-38.62,-24.18852271149352,5.840530797795694,389.21396864479897,-18.05,-38.71,-22.45459957250675,5.85942829975758,389.21396864479897,-20.16,-40.48,-24.476157262196182,5.948873843005918,389.21396864479897,-20.36,-40.59,-24.264476188206444,5.950815070223575,-18.05
393.106108331247,-18.94,-48.75,-25.13537203537903,5.8064791397196975,393.106108331247,-18.09,-45.38,-24.32272560709925,5.965802544503127,393.106108331247,-17.78,-46.15,-22.986850553771863,5.960520111533892,393.106108331247,-20.15,-48.12,-25.23501560503934,5.956282397603392,393.106108331247,-20.26,-48.56,-25.00587735586413,5.9578183926669,-17.78
397.03716941455946,-18.91,-35.88,-25.15217660171077,5.736671508810662,397.03716941455946,-18.11,-35.81,-24.39506785360145,5.909746187443247,397.03716941455946,-17.7,-35.47,-23.285349052161468,5.957860354187567,397.03716941455946,-20.16,-38.12,-25.86841199141373,5.959312040831558,397.03716941455946,-20.18,-38.11,-25.58996298148191,5.9647883449456955,-17.7
401.00754110870514,-18.56,-37.28,-25.27442455150411,5.929055574035377,401.00754110870514,-18.02,-37.0,-24.777029314358312,5.958682740337834,401.00754110870514,-17.69,-36.84,-24.19180410868745,5.906293253809872,401.00754110870514,-20.13,-39.04,-27.010159670979128,5.970669979156443,401.00754110870514,-20.18,-39.04,-26.744596398794922,5.95353676397484,-17.69
405.01761651979217,-18.45,-38.17,-25.399844646560677,5.917305129871199,405.01761651979217,-17.94,-37.2,-24.92303236206847,5.94954620118207,405.01761651979217,-17.38,-36.89,-24.492540313044003,5.954603261343277,405.01761651979217,-19.96,-39.63,-27.44006602302114,5.9711640406205575,405.01761651979217,-20.12,-39.86,-27.228907813393842,5.964989522203706,-17.38
409.06779268499014,-18.6,-35.41,-25.463235516213174,5.862132717706072,409.06779268499014,-18.1,-35.66,-24.99788372446805,5.885830442681813,409.06779268499014,-17.53,-34.98,-24.52570486614824,5.784712611703367,409.06779268499014,-20.21,-37.76,-27.45278656448109,5.741445810943443,409.06779268499014,-20.45,-37.93,-27.27138328444488,5.812280103367352,-17.53
413.15847061183996,-18.53,-51.19,-25.884755553251715,5.953259611338985,413.15847061183996,-17.96,-52.91,-25.34001180692193,5.973056169164995,413.15847061183996,-17.4,-50.12,-24.5743403001572,5.817439299210608,413.15847061183996,-20.09,-51.72,-27.44079235114973,5.671569447692588,413.15847061183996,-20.38,-52.15,-27.29990378998066,5.7753701180097545,-17.4
417.2900553179584,-18.7,-44.42,-26.021721451066785,5.963773972913463,417.2900553179584,-18.09,-43.57,-25.449037455559424,5.9362867181429175,417.2900553179584,-17.72,-42.26,-24.54844269260643,5.640283680808972,417.2900553179584,-20.32,-45.26,-27.300672030478328,5.453806010484788,417.2900553179584,-20.66,-45.57,-27.23862654607327,5.542571605311021,-17.72
421.462955871138,-18.79,-41.97,-26.22973073354721,5.96762934505822,421.462955871138,-18.03,-41.03,-25.49942346518885,5.827126221389063,421.462955871138,-17.76,-41.28,-24.458593513983807,5.462865548409551,421.462955871138,-20.41,-44.27,-27.24297305498444,5.5451961191647685,421.462955871138,-20.78,-44.6,-27.195502489517764,5.578073144016669,-17.76
425.6775854298494,-18.87,-40.94,-26.71729206271091,5.962935518685407,425.6775854298494,-17.72,-40.21,-25.58612044344245,5.927250627398844,425.6775854298494,-17.5,-40.19,-24.38547645782393,5.523522426857703,425.6775854298494,-20.25,-43.27,-27.263881590308362,5.757369190871817,425.6775854298494,-20.59,-43.49,-27.20798981320131,5.725198686508618,-17.5
429.9343612841479,-19.01,-78.65,-26.78197479526401,5.877244252198473,429.9343612841479,-17.82,-53.65,-25.601311296666285,5.738684518249805,429.9343612841479,-17.43,-59.63,-24.152525594533447,5.44891732365247,429.9343612841479,-20.49,-63.24,-27.24885994368263,5.668412476170025,429.9343612841479,-20.8,-64.18,-27.167864478026928,5.591082185051477,-17.43
434.23370489698937,-18.85,-38.42,-27.03055247263391,5.969020020070295,434.23370489698937,-17.47,-36.14,-25.657396511009498,5.8517433299829555,434.23370489698937,-17.04,-35.4,-24.11105477021754,5.587682882913095,434.23370489698937,-20.26,-38.67,-27.308609371992357,5.862832080146933,434.23370489698937,-20.57,-38.92,-27.198188816428875,5.777906195154089,-17.04
438.57604194595933,-18.82,-41.25,-27.153489108224136,5.9350147430313935,438.57604194595933,-17.35,-40.29,-25.702143794097857,5.818883054332678,438.57604194595933,-17.01,-39.17,-24.05771968789671,5.5425084573683785,438.57604194595933,-20.3,-42.67,-27.381200771595488,5.906098543031602,438.57604194595933,-20.57,-42.91,-27.24922985214189,5.835152097417857,-17.01
442.96180236541886,-18.89,-41.15,-27.17956516253702,5.765951786132103,442.96180236541886,-17.39,-38.58,-25.681948151632795,5.647521580304054,442.96180236541886,-17.0,-37.08,-23.969881091696294,5.492995539776088,442.96180236541886,-20.47,-40.44,-27.418955735313762,5.8010430096664525,442.96180236541886,-20.74,-40.68,-27.251002723264804,5.7058391144510905,-17.0
447.391420389073,-18.56,-36.38,-27.2614638476576,5.897906408209613,447.391420389073,-17.02,-34.08,-25.72421509307087,5.798258359197183,447.391420389073,-16.65,-33.64,-23.988842442225746,5.746007309428,447.391420389073,-20.32,-37.33,-27.650044264218412,5.975165269680831,447.391420389073,-20.46,-37.43,-27.335439212093014,5.901279522273113,-16.65
451.8653345929638,-18.75,-46.39,-27.226029995910483,5.612744426748825,451.8653345929638,-17.19,-48.23,-25.67579618682849,5.57173222615732,451.8653345929638,-16.85,-49.5,-23.96951730200184,5.657897135862403,451.8653345929638,-20.57,-53.32,-27.706394053774872,5.835289195918228,451.8653345929638,-20.67,-54.14,-27.34535358094241,5.7240545070780025,-16.85
456.38398793889337,-18.59,-38.49,-27.174064702289147,5.569156129971577,456.38398793889337,-17.03,-36.11,-25.610746524654985,5.5229068433208255,456.38398793889337,-16.65,-36.08,-24.011340605829467,5.7959382329352,456.38398793889337,-20.49,-39.84,-27.79911474401508,5.922921576384411,456.38398793889337,-20.58,-39.84,-27.36557531604988,5.750669526237793,-16.65
460.9478278182824,-18.47,-44.8,-27.052850452223712,5.4662692945005915,460.9478278182824,-16.77,-40.93,-25.351172071474924,5.438759049636231,460.9478278182824,-16.66,-40.6,-24.008800333218808,5.698859535029794,460.9478278182824,-20.53,-44.37,-27.889809655144248,5.9363035636665344,460.9478278182824,-20.54,-44.23,-27.40017909910997,5.795800203595704,-16.66
465.5573060964652,-17.94,-61.05,-26.153773432332923,5.444382425950622,465.5573060964652,-16.19,-50.82,-24.35426703168911,5.4312889814481435,465.5573060964652,-16.62,-51.27,-23.722020644136013,5.4247396250880096,465.5573060964652,-20.84,-55.21,-27.88045707838115,5.669329766383323,465.5573060964652,-20.85,-55.48,-27.352591598681894,5.579865589779023,-16.19
470.2128791574299,-17.51,-38.29,-25.9264281824109,5.434022451186597,470.2128791574299,-15.81,-37.06,-24.284142531670174,5.579856628982504,470.2128791574299,-16.39,-37.82,-23.708112466154645,5.659187220794166,470.2128791574299,-20.61,-41.86,-27.870933762907573,5.6833880740276745,470.2128791574299,-20.62,-41.73,-27.339540035577894,5.655059681382682,-15.81
474.91500794900423,-17.33,-41.82,-25.166707576668475,5.415542447437745,474.91500794900423,-15.86,-38.84,-23.769359395679285,5.446209691152187,474.91500794900423,-16.82,-39.94,-23.58125134556039,5.443243518344555,474.91500794900423,-20.95,-43.78,-27.650069322834444,5.42952115752393,474.91500794900423,-21.04,-43.79,-27.20097373656116,5.445466003933915,-15.86
479.66415802849417,-17.2,-43.36,-25.09586609841341,5.511161402100288,479.66415802849417,-15.68,-44.89,-23.68559812236722,5.460842425853358,479.66415802849417,-16.63,-45.75,-23.520670153389077,5.525993123412298,479.66415802849417,-20.82,-50.28,-27.56255925613777,5.477307732819109,479.66415802849417,-20.98,-50.64,-27.146950743624764,5.551387214021375,-15.68
484.4607996087792,-17.46,-39.5,-25.01581827668231,5.485590214370737,484.4607996087792,-15.64,-38.73,-23.28129434988276,5.4422789344170885,484.4607996087792,-16.67,-38.96,-23.189087823887785,5.45216470771014,484.4607996087792,-20.78,-42.87,-27.22877948446077,5.4174625056385945,484.4607996087792,-21.15,-43.01,-27.082052211768406,5.5274225458164485,-15.64
489.30540760486696,-17.64,-50.56,-24.963350034530073,5.560008992798481,489.30540760486696,-15.43,-44.63,-22.904256532414287,5.4422421849822165,489.30540760486696,-16.48,-44.07,-22.939762443222445,5.419695563405753,489.30540760486696,-20.56,-48.24,-26.93589401411764,5.4376925253272645,489.30540760486696,-21.17,-49.29,-27.008662412107906,5.514208918784272,-15.43
494.1984616809156,-17.56,-35.22,-25.00523231603292,5.812280103367352,494.1984616809156,-15.23,-34.03,-22.788881857570118,5.4774264029743005,494.1984616809156,-16.12,-35.11,-22.852310114343723,5.51849617196569,494.1984616809156,-20.06,-39.1,-26.894353461922638,5.596311285123444,494.1984616809156,-20.7,-39.6,-27.064319702368213,5.864827363188111,-15.23
499.14044629772485,-17.89,-39.86,-25.028471153095197,5.767720520274887,499.14044629772485,-15.05,-36.37,-22.36031325814443,5.443868110084961,499.14044629772485,-15.92,-37.58,-22.760149558477316,5.465656410715917,499.14044629772485,-19.81,-41.33,-26.849007794808685,5.575096411722401,499.14044629772485,-20.56,-42.23,-27.13364372963731,5.885040356701047,-15.05
