"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+1.03974652084E+005, +6.60390157482E-002, +0.00000000000E+000
+1.04558585539E+005, +6.77249768278E-002, +0.00000000000E+000
+1.05142518994E+005, +6.85949612774E-002, +0.00000000000E+000
+1.05726452449E+005, +6.72529480268E-002, +0.00000000000E+000
+1.06310385904E+005, +6.77270990915E-002, +0.00000000000E+000
+1.06894319359E+005, +6.84053323835E-002, +0.00000000000E+000
+1.07478252814E+005, +7.00059401969E-002, +0.00000000000E+000
+1.08062186269E+005, +6.81298227722E-002, +0.00000000000E+000
+1.08646119724E+005, +6.93601616222E-002, +0.00000000000E+000
+1.09230053179E+005, +6.79947194683E-002, +0.00000000000E+000
+1.09813986634E+005, +6.95458576641E-002, +0.00000000000E+000
+1.10397920089E+005, +6.70019290017E-002, +0.00000000000E+000
+1.10981853544E+005, +6.70727244492E-002, +0.00000000000E+000
+1.11565786999E+005, +6.74369780224E-002, +0.00000000000E+000
+1.12149720454E+005, +6.87442151717E-002, +0.00000000000E+000
+1.12733653909E+005, +6.90571860897E-002, +0.00000000000E+000
+1.13317587364E+005, +6.67397922797E-002, +0.00000000000E+000
+1.13901520819E+005, +6.83487685385E-002, +0.00000000000E+000
+1.14485454274E+005, +6.76768070928E-002, +0.00000000000E+000
+1.15069387729E+005, +6.74422311621E-002, +0.00000000000E+000
+1.15653321185E+005, +6.75821133640E-002, +0.00000000000E+000
+1.16237254640E+005, +6.88706289371E-002, +0.00000000000E+000
+1.16821188095E+005, +6.85942294627E-002, +0.00000000000E+000
+1.17503769408E+005, +6.81473497367E-002, +0.00000000000E+000
+1.18310735286E+005, +6.87867042674E-002, +0.00000000000E+000
+1.19117701165E+005, +6.88553866405E-002, +0.00000000000E+000
+1.19924667043E+005, +6.73222270608E-002, +0.00000000000E+000
+1.20731632922E+005, +6.79465963626E-002, +0.00000000000E+000
+1.21538598800E+005, +6.56852314040E-002, +0.00000000000E+000
+1.22345564679E+005, +6.90489839413E-002, +0.00000000000E+000
+1.23152530557E+005, +6.76531751118E-002, +0.00000000000E+000
+1.23959496436E+005, +6.67581426075E-002, +0.00000000000E+000
+1.24766462314E+005, +6.75240090378E-002, +0.00000000000E+000
+1.25573428193E+005, +6.79094915051E-002, +0.00000000000E+000
+1.26380394071E+005, +6.86025041952E-002, +0.00000000000E+000
+1.27187359950E+005, +6.81350702178E-002, +0.00000000000E+000
+1.27994325828E+005, +6.75306765706E-002, +0.00000000000E+000
+1.28801291707E+005, +6.91703326870E-002, +0.00000000000E+000
+1.29608257585E+005, +6.85193727692E-002, +0.00000000000E+000
+1.30415223464E+005, +6.93741550629E-002, +0.00000000000E+000
+1.31222189342E+005, +6.74977035826E-002, +0.00000000000E+000
+1.32029155221E+005, +6.85111368632E-002, +0.00000000000E+000
+1.32836121099E+005, +6.85125518797E-002, +0.00000000000E+000
+1.33643086978E+005, +6.69720985657E-002, +0.00000000000E+000
+1.34450052856E+005, +6.68796029333E-002, +0.00000000000E+000
+1.35257018735E+005, +6.78170483818E-002, +0.00000000000E+000
+1.36063984613E+005, +6.79480706671E-002, +0.00000000000E+000
+1.36870950492E+005, +6.84091262307E-002, +0.00000000000E+000
+1.37677916370E+005, +6.83182823875E-002, +0.00000000000E+000
+1.38484882249E+005, +6.80559093740E-002, +0.00000000000E+000
+1.39291848127E+005, +6.91715435726E-002, +0.00000000000E+000
+1.40098814006E+005, +6.66864333613E-002, +0.00000000000E+000
+1.40905779884E+005, +6.73095190613E-002, +0.00000000000E+000
+1.41712745763E+005, +6.69849321519E-002, +0.00000000000E+000
+1.42519711641E+005, +6.96954565665E-002, +0.00000000000E+000
+1.43326677520E+005, +6.83377520999E-002, +0.00000000000E+000
+1.44133643398E+005, +6.90679795097E-002, +0.00000000000E+000
+1.44940609277E+005, +6.79114888877E-002, +0.00000000000E+000
+1.45747575155E+005, +6.70692006578E-002, +0.00000000000E+000
+1.46554541034E+005, +6.78440640478E-002, +0.00000000000E+000
+1.47361506912E+005, +6.81940849105E-002, +0.00000000000E+000
+1.48168472791E+005, +6.74604614096E-002, +0.00000000000E+000
+1.48975438669E+005, +6.55926769155E-002, +0.00000000000E+000
+1.49782404548E+005, +6.70271170705E-002, +0.00000000000E+000
+1.50589370426E+005, +6.95264246559E-002, +0.00000000000E+000
+1.51396336305E+005, +6.71999242922E-002, +0.00000000000E+000
+1.52203302183E+005, +6.78744595372E-002, +0.00000000000E+000
+1.53010268062E+005, +6.84826255115E-002, +0.00000000000E+000
+1.53817233940E+005, +6.79854944970E-002, +0.00000000000E+000
+1.54624199819E+005, +6.81269451895E-002, +0.00000000000E+000
+1.55431165697E+005, +6.74965968300E-002, +0.00000000000E+000
+1.56238131576E+005, +6.83445796242E-002, +0.00000000000E+000
+1.57045097454E+005, +6.99836609725E-002, +0.00000000000E+000
+1.57852063333E+005, +6.60069114144E-002, +0.00000000000E+000
+1.58659029211E+005, +6.70217721859E-002, +0.00000000000E+000
+1.59465995090E+005, +6.81454376798E-002, +0.00000000000E+000
+1.60272960968E+005, +6.57157379251E-002, +0.00000000000E+000
+1.61079926847E+005, +6.74503872386E-002, +0.00000000000E+000
+1.61886892725E+005, +6.97765908674E-002, +0.00000000000E+000
+1.62832791065E+005, +6.68382772207E-002, +0.00000000000E+000
+1.63947633048E+005, +6.73112177484E-002, +0.00000000000E+000
+1.65062475030E+005, +6.80385449333E-002, +0.00000000000E+000
+1.66177317013E+005, +6.73340290169E-002, +0.00000000000E+000
+1.67292158995E+005, +6.82283781373E-002, +0.00000000000E+000
+1.68407000978E+005, +6.64915073268E-002, +0.00000000000E+000
+1.69521842960E+005, +6.68031038982E-002, +0.00000000000E+000
+1.70636684943E+005, +6.82851518380E-002, +0.00000000000E+000
+1.71751526925E+005, +6.72383449010E-002, +0.00000000000E+000
+1.72866368908E+005, +6.66307071157E-002, +0.00000000000E+000
+1.73981210890E+005, +6.62136457414E-002, +0.00000000000E+000
+1.75096052873E+005, +6.63410150022E-002, +0.00000000000E+000
+1.76210894855E+005, +6.69286421390E-002, +0.00000000000E+000
+1.77325736838E+005, +6.63303843394E-002, +0.00000000000E+000
+1.78440578820E+005, +6.67486242608E-002, +0.00000000000E+000
+1.79555420803E+005, +6.69282970402E-002, +0.00000000000E+000
+1.80670262785E+005, +6.69151035821E-002, +0.00000000000E+000
+1.81785104768E+005, +6.81286861502E-002, +0.00000000000E+000
+1.82899946750E+005, +6.64679175039E-002, +0.00000000000E+000
+1.84014788733E+005, +6.87158540545E-002, +0.00000000000E+000
+1.85129630715E+005, +6.67234174484E-002, +0.00000000000E+000
+1.86244472698E+005, +6.69341100080E-002, +0.00000000000E+000
+1.87359314680E+005, +6.52846236327E-002, +0.00000000000E+000
+1.88474156663E+005, +6.55694608815E-002, +0.00000000000E+000
+1.89588998645E+005, +6.73678937218E-002, +0.00000000000E+000
+1.90703840628E+005, +6.56868460126E-002, +0.00000000000E+000
+1.91818682610E+005, +6.55098196274E-002, +0.00000000000E+000
+1.92933524593E+005, +6.77691181269E-002, +0.00000000000E+000
+1.94048366575E+005, +6.58111278828E-002, +0.00000000000E+000
+1.95163208558E+005, +6.60367725482E-002, +0.00000000000E+000
+1.96278050540E+005, +6.74284096419E-002, +0.00000000000E+000
+1.97392892523E+005, +6.55178375707E-002, +0.00000000000E+000
+1.98507734505E+005, +6.62770386325E-002, +0.00000000000E+000
+1.99622576488E+005, +6.81142464956E-002, +0.00000000000E+000
+2.00737418470E+005, +6.67574094066E-002, +0.00000000000E+000
+2.01852260453E+005, +6.63660754680E-002, +0.00000000000E+000
+2.02967102435E+005, +6.63177419685E-002, +0.00000000000E+000
+2.04081944418E+005, +6.70058210202E-002, +0.00000000000E+000
+2.05196786400E+005, +6.59140543349E-002, +0.00000000000E+000
+2.06311628383E+005, +6.68660353655E-002, +0.00000000000E+000
+2.07426470365E+005, +6.63405803743E-002, +0.00000000000E+000
+2.08541312348E+005, +6.58150386627E-002, +0.00000000000E+000
+2.09656154330E+005, +6.75833955809E-002, +0.00000000000E+000
+2.10770996313E+005, +6.77677987993E-002, +0.00000000000E+000
+2.11885838295E+005, +6.69951706559E-002, +0.00000000000E+000
+2.13000680278E+005, +6.56027223665E-002, +0.00000000000E+000
+2.14115522260E+005, +6.64451463427E-002, +0.00000000000E+000
+2.15230364243E+005, +6.60179842642E-002, +0.00000000000E+000
+2.16345206225E+005, +6.70911525723E-002, +0.00000000000E+000
+2.17460048208E+005, +6.66148230229E-002, +0.00000000000E+000
+2.18574890190E+005, +6.59484237435E-002, +0.00000000000E+000
+2.19689732173E+005, +6.60375542604E-002, +0.00000000000E+000
+2.20804574155E+005, +6.62523827714E-002, +0.00000000000E+000
+2.21919416138E+005, +6.52613332641E-002, +0.00000000000E+000
+2.23034258120E+005, +6.63587341247E-002, +0.00000000000E+000
+2.24337437957E+005, +6.40758641935E-002, +0.00000000000E+000
+2.25873374254E+005, +6.43377534833E-002, +0.00000000000E+000
+2.27409310551E+005, +6.54739135234E-002, +0.00000000000E+000
+2.28945246847E+005, +6.61623193274E-002, +0.00000000000E+000
+2.30481183144E+005, +6.49272781365E-002, +0.00000000000E+000
+2.32017119440E+005, +6.56537252180E-002, +0.00000000000E+000
+2.33553055737E+005, +6.59711260316E-002, +0.00000000000E+000
+2.35088992034E+005, +6.57470058630E-002, +0.00000000000E+000
+2.36624928330E+005, +6.69193779839E-002, +0.00000000000E+000
+2.38160864627E+005, +6.50917676847E-002, +0.00000000000E+000
+2.39696800924E+005, +6.48482044194E-002, +0.00000000000E+000
+2.41232737220E+005, +6.49709945080E-002, +0.00000000000E+000
+2.42768673517E+005, +6.50883110651E-002, +0.00000000000E+000
+2.44304609814E+005, +6.51595391701E-002, +0.00000000000E+000
+2.45840546110E+005, +6.60250275390E-002, +0.00000000000E+000
+2.47376482407E+005, +6.47687393711E-002, +0.00000000000E+000
+2.48912418704E+005, +6.46783158375E-002, +0.00000000000E+000
+2.50448355000E+005, +6.47684160812E-002, +0.00000000000E+000
+2.51984291297E+005, +6.56852375587E-002, +0.00000000000E+000
+2.53520227594E+005, +6.55934008374E-002, +0.00000000000E+000
+2.55056163890E+005, +6.53516359635E-002, +0.00000000000E+000
+2.56592100187E+005, +6.41680857571E-002, +0.00000000000E+000
+2.58128036484E+005, +6.41226682888E-002, +0.00000000000E+000
+2.59663972780E+005, +6.54897506671E-002, +0.00000000000E+000
+2.61199909077E+005, +6.60173492260E-002, +0.00000000000E+000
+2.62735845374E+005, +6.48678677013E-002, +0.00000000000E+000
+2.64271781670E+005, +6.45815841072E-002, +0.00000000000E+000
+2.65807717967E+005, +6.59385437080E-002, +0.00000000000E+000
+2.67343654264E+005, +6.36030585374E-002, +0.00000000000E+000
+2.68879590560E+005, +6.47102229263E-002, +0.00000000000E+000
+2.70415526857E+005, +6.39241053002E-002, +0.00000000000E+000
+2.71951463153E+005, +6.44265239636E-002, +0.00000000000E+000
+2.73487399450E+005, +6.42700254013E-002, +0.00000000000E+000
+2.75023335747E+005, +6.54738281534E-002, +0.00000000000E+000
+2.76559272043E+005, +6.43468005056E-002, +0.00000000000E+000
+2.78095208340E+005, +6.36162815693E-002, +0.00000000000E+000
+2.79631144637E+005, +6.27810773028E-002, +0.00000000000E+000
+2.81167080933E+005, +6.46600657935E-002, +0.00000000000E+000
+2.82703017230E+005, +6.49410093825E-002, +0.00000000000E+000
+2.84238953527E+005, +6.54885739081E-002, +0.00000000000E+000
+2.85774889823E+005, +6.39545128588E-002, +0.00000000000E+000
+2.87310826120E+005, +6.38322690649E-002, +0.00000000000E+000
+2.88846762417E+005, +6.41878418596E-002, +0.00000000000E+000
+2.90382698713E+005, +6.36768203188E-002, +0.00000000000E+000
+2.91918635010E+005, +6.34640624605E-002, +0.00000000000E+000
+2.93454571307E+005, +6.36663201408E-002, +0.00000000000E+000
+2.94990507603E+005, +6.28637162409E-002, +0.00000000000E+000
+2.96526443900E+005, +6.19837200060E-002, +0.00000000000E+000
+2.98062380197E+005, +6.37675128720E-002, +0.00000000000E+000
+2.99598316493E+005, +6.41938103395E-002, +0.00000000000E+000
+3.01134252790E+005, +6.40233257016E-002, +0.00000000000E+000
+3.02670189087E+005, +6.43076923636E-002, +0.00000000000E+000
+3.04206125383E+005, +6.36417081461E-002, +0.00000000000E+000
+3.05742061680E+005, +6.29840418911E-002, +0.00000000000E+000
+3.07277997977E+005, +6.31411653977E-002, +0.00000000000E+000
+3.09073410460E+005, +6.42351455661E-002, +0.00000000000E+000
+3.11189495380E+005, +6.31237306414E-002, +0.00000000000E+000
+3.13305580300E+005, +6.35123855102E-002, +0.00000000000E+000
+3.15421665220E+005, +6.34281307478E-002, +0.00000000000E+000
+3.17537750140E+005, +6.27813612225E-002, +0.00000000000E+000
+3.19653835060E+005, +6.39647852614E-002, +0.00000000000E+000
+3.21769919980E+005, +6.26788884886E-002, +0.00000000000E+000
+3.23886004900E+005, +6.37366981248E-002, +0.00000000000E+000
+3.26002089820E+005, +6.23698562617E-002, +0.00000000000E+000
+3.28118174740E+005, +6.23771191116E-002, +0.00000000000E+000
+3.30234259660E+005, +6.26475061919E-002, +0.00000000000E+000
+3.32350344580E+005, +6.42008923198E-002, +0.00000000000E+000
+3.34466429500E+005, +6.26802003417E-002, +0.00000000000E+000
+3.36582514420E+005, +6.36058885567E-002, +0.00000000000E+000
+3.38698599340E+005, +6.29295963664E-002, +0.00000000000E+000
+3.40814684260E+005, +6.20809784524E-002, +0.00000000000E+000
+3.42930769180E+005, +6.33958203386E-002, +0.00000000000E+000
+3.45046854100E+005, +6.27466400801E-002, +0.00000000000E+000
+3.47162939020E+005, +6.29268118045E-002, +0.00000000000E+000
+3.49279023940E+005, +6.25648942942E-002, +0.00000000000E+000
+3.51395108860E+005, +6.20392722260E-002, +0.00000000000E+000
+3.53511193780E+005, +6.26980431651E-002, +0.00000000000E+000
+3.55627278700E+005, +6.18621690690E-002, +0.00000000000E+000
+3.57743363620E+005, +6.18877053681E-002, +0.00000000000E+000
+3.59859448540E+005, +6.20246957888E-002, +0.00000000000E+000
+3.61975533461E+005, +6.27334144446E-002, +0.00000000000E+000
+3.64091618381E+005, +6.13529124885E-002, +0.00000000000E+000
+3.66207703301E+005, +6.17953381361E-002, +0.00000000000E+000
+3.68323788221E+005, +6.30457795272E-002, +0.00000000000E+000
+3.70439873141E+005, +6.33328491605E-002, +0.00000000000E+000
+3.72555958061E+005, +6.27512102289E-002, +0.00000000000E+000
+3.74672042981E+005, +6.24590710976E-002, +0.00000000000E+000
+3.76788127901E+005, +6.30795170996E-002, +0.00000000000E+000
+3.78904212821E+005, +6.26936632933E-002, +0.00000000000E+000
+3.81020297741E+005, +6.14181291766E-002, +0.00000000000E+000
+3.83136382661E+005, +6.14376879818E-002, +0.00000000000E+000
+3.85252467581E+005, +6.06264917916E-002, +0.00000000000E+000
+3.87368552501E+005, +6.10574702094E-002, +0.00000000000E+000
+3.89484637421E+005, +5.98510664298E-002, +0.00000000000E+000
+3.91600722341E+005, +6.08155384023E-002, +0.00000000000E+000
+3.93716807261E+005, +6.14845722803E-002, +0.00000000000E+000
+3.95832892181E+005, +6.23239746745E-002, +0.00000000000E+000
+3.97948977101E+005, +6.13325689770E-002, +0.00000000000E+000
+4.00065062021E+005, +6.13607086003E-002, +0.00000000000E+000
+4.02181146941E+005, +6.16099249793E-002, +0.00000000000E+000
+4.04297231861E+005, +5.99521125685E-002, +0.00000000000E+000
+4.06413316781E+005, +6.15723283616E-002, +0.00000000000E+000
+4.08529401701E+005, +6.08038513580E-002, +0.00000000000E+000
+4.10645486621E+005, +6.11966004473E-002, +0.00000000000E+000
+4.12761571541E+005, +6.08961705423E-002, +0.00000000000E+000
+4.14877656461E+005, +6.12561224394E-002, +0.00000000000E+000
+4.16993741381E+005, +6.09223375820E-002, +0.00000000000E+000
+4.19109826301E+005, +5.96532989344E-002, +0.00000000000E+000
+4.21225911221E+005, +6.00047226740E-002, +0.00000000000E+000
+4.23341996141E+005, +6.04632126736E-002, +0.00000000000E+000
+4.25815565709E+005, +5.88915584483E-002, +0.00000000000E+000
+4.28730931013E+005, +6.05242481255E-002, +0.00000000000E+000
+4.31646296317E+005, +6.05064792779E-002, +0.00000000000E+000
+4.34561661621E+005, +6.24769915311E-002, +0.00000000000E+000
+4.37477026926E+005, +6.01038940546E-002, +0.00000000000E+000
+4.40392392230E+005, +5.99163365215E-002, +0.00000000000E+000
+4.43307757534E+005, +5.95709619927E-002, +0.00000000000E+000
+4.46223122838E+005, +6.15495862766E-002, +0.00000000000E+000
+4.49138488142E+005, +6.15382101071E-002, +0.00000000000E+000
+4.52053853447E+005, +5.98675480921E-002, +0.00000000000E+000
+4.54969218751E+005, +6.00822101214E-002, +0.00000000000E+000
+4.57884584055E+005, +6.06210770216E-002, +0.00000000000E+000
+4.60799949359E+005, +6.05871902782E-002, +0.00000000000E+000
+4.63715314663E+005, +5.99120711141E-002, +0.00000000000E+000
+4.66630679968E+005, +5.81834494277E-002, +0.00000000000E+000
+4.69546045272E+005, +6.07409531654E-002, +0.00000000000E+000
+4.72461410576E+005, +6.13251388417E-002, +0.00000000000E+000
+4.75376775880E+005, +5.85858042895E-002, +0.00000000000E+000
+4.78292141184E+005, +6.01230671476E-002, +0.00000000000E+000
+4.81207506489E+005, +6.20718680978E-002, +0.00000000000E+000
+4.84122871793E+005, +5.92047439274E-002, +0.00000000000E+000
+4.87038237097E+005, +5.98939576199E-002, +0.00000000000E+000
+4.89953602401E+005, +6.02979839446E-002, +0.00000000000E+000
+4.92868967705E+005, +5.90781196155E-002, +0.00000000000E+000
+4.95784333010E+005, +6.01383286743E-002, +0.00000000000E+000
+4.98699698314E+005, +5.85488062784E-002, +0.00000000000E+000
+5.01615063618E+005, +5.84386743685E-002, +0.00000000000E+000
+5.04530428922E+005, +6.01455621514E-002, +0.00000000000E+000
+5.07445794226E+005, +5.90455283833E-002, +0.00000000000E+000
+5.10361159531E+005, +5.94335751249E-002, +0.00000000000E+000
+5.13276524835E+005, +5.89458627681E-002, +0.00000000000E+000
+5.16191890139E+005, +5.82853276377E-002, +0.00000000000E+000
+5.19107255443E+005, +6.03069721526E-002, +0.00000000000E+000
+5.22022620747E+005, +6.08830623831E-002, +0.00000000000E+000
+5.24937986052E+005, +5.88355058254E-002, +0.00000000000E+000
+5.27853351356E+005, +5.69291583281E-002, +0.00000000000E+000
+5.30768716660E+005, +5.91765673278E-002, +0.00000000000E+000
+5.33684081964E+005, +5.89369447834E-002, +0.00000000000E+000
+5.36599447268E+005, +5.82378912588E-002, +0.00000000000E+000
+5.39514812573E+005, +5.87680887402E-002, +0.00000000000E+000
+5.42430177877E+005, +5.64990123391E-002, +0.00000000000E+000
+5.45345543181E+005, +5.71155534371E-002, +0.00000000000E+000
+5.48260908485E+005, +5.96151442933E-002, +0.00000000000E+000
+5.51176273789E+005, +5.65104980475E-002, +0.00000000000E+000
+5.54091639094E+005, +5.88508765652E-002, +0.00000000000E+000
+5.57007004398E+005, +5.69059791586E-002, +0.00000000000E+000
+5.59922369702E+005, +5.74695317250E-002, +0.00000000000E+000
+5.62837735006E+005, +5.99316787344E-002, +0.00000000000E+000
+5.65753100310E+005, +5.85902368649E-002, +0.00000000000E+000
+5.68668465615E+005, +5.76571075160E-002, +0.00000000000E+000
+5.71583830919E+005, +5.77276969635E-002, +0.00000000000E+000
+5.74499196223E+005, +5.88333692968E-002, +0.00000000000E+000
+5.77414561527E+005, +5.61992851575E-002, +0.00000000000E+000
+5.80329926831E+005, +5.89488640881E-002, +0.00000000000E+000
+5.83245292136E+005, +5.62933141037E-002, +0.00000000000E+000
+5.86653169970E+005, +5.63323618240E-002, +0.00000000000E+000
+5.90669717121E+005, +5.93013326942E-002, +0.00000000000E+000
+5.94686264273E+005, +5.82977583806E-002, +0.00000000000E+000
+5.98702811424E+005, +5.60841298877E-002, +0.00000000000E+000
+6.02719358575E+005, +5.67835492657E-002, +0.00000000000E+000
+6.06735905726E+005, +5.72995324125E-002, +0.00000000000E+000
+6.10752452877E+005, +5.67483200511E-002, +0.00000000000E+000
+6.14769000028E+005, +5.71506329707E-002, +0.00000000000E+000
+6.18785547179E+005, +5.71680573142E-002, +0.00000000000E+000
+6.22802094330E+005, +5.64823256186E-002, +0.00000000000E+000
+6.26818641481E+005, +5.54580345886E-002, +0.00000000000E+000
+6.30835188632E+005, +5.52187731491E-002, +0.00000000000E+000
+6.34851735783E+005, +5.59766986349E-002, +0.00000000000E+000
+6.38868282934E+005, +5.67740085122E-002, +0.00000000000E+000
+6.42884830085E+005, +5.62216570509E-002, +0.00000000000E+000
+6.46901377236E+005, +5.64362366178E-002, +0.00000000000E+000
+6.50917924388E+005, +5.70538263885E-002, +0.00000000000E+000
+6.54934471539E+005, +5.68803093146E-002, +0.00000000000E+000
+6.58951018690E+005, +5.53360441292E-002, +0.00000000000E+000
+6.62967565841E+005, +5.54718690591E-002, +0.00000000000E+000
+6.66984112992E+005, +5.60955988545E-002, +0.00000000000E+000
+6.71000660143E+005, +5.48167084291E-002, +0.00000000000E+000
+6.75017207294E+005, +5.54969971728E-002, +0.00000000000E+000
+6.79033754445E+005, +5.56593058842E-002, +0.00000000000E+000
+6.83050301596E+005, +5.51934071818E-002, +0.00000000000E+000
+6.87066848747E+005, +5.37888589507E-002, +0.00000000000E+000
+6.91083395898E+005, +5.53862762784E-002, +0.00000000000E+000
+6.95099943049E+005, +5.57428332123E-002, +0.00000000000E+000
+6.99116490200E+005, +5.63401393610E-002, +0.00000000000E+000
+7.03133037351E+005, +5.49993968053E-002, +0.00000000000E+000
+7.07149584503E+005, +5.50646223237E-002, +0.00000000000E+000
+7.11166131654E+005, +5.45437471469E-002, +0.00000000000E+000
+7.15182678805E+005, +5.38947289837E-002, +0.00000000000E+000
+7.19199225956E+005, +5.47297082858E-002, +0.00000000000E+000
+7.23215773107E+005, +5.38345663492E-002, +0.00000000000E+000
+7.27232320258E+005, +5.42134206167E-002, +0.00000000000E+000
+7.31248867409E+005, +5.37185423149E-002, +0.00000000000E+000
+7.35265414560E+005, +5.14769377450E-002, +0.00000000000E+000
+7.39281961711E+005, +5.30977799682E-002, +0.00000000000E+000
+7.43298508862E+005, +5.35725803489E-002, +0.00000000000E+000
+7.47315056013E+005, +5.32781814132E-002, +0.00000000000E+000
+7.51331603164E+005, +5.23530177212E-002, +0.00000000000E+000
+7.55348150315E+005, +5.11264174651E-002, +0.00000000000E+000
+7.59364697466E+005, +5.21835288167E-002, +0.00000000000E+000
+7.63381244617E+005, +5.13170949933E-002, +0.00000000000E+000
+7.67397791769E+005, +5.22507162109E-002, +0.00000000000E+000
+7.71414338920E+005, +5.08086396550E-002, +0.00000000000E+000
+7.75430886071E+005, +5.33514233671E-002, +0.00000000000E+000
+7.79447433222E+005, +5.13160655456E-002, +0.00000000000E+000
+7.83463980373E+005, +5.18287368149E-002, +0.00000000000E+000
+7.87480527524E+005, +5.31136159722E-002, +0.00000000000E+000
+7.91497074675E+005, +5.15114235762E-002, +0.00000000000E+000
+7.95513621826E+005, +5.25686980908E-002, +0.00000000000E+000
+7.99530168977E+005, +5.19299657276E-002, +0.00000000000E+000
+8.03546716128E+005, +5.10625266739E-002, +0.00000000000E+000
+8.08241805965E+005, +5.23531333708E-002, +0.00000000000E+000
+8.13792466699E+005, +5.13583518955E-002, +0.00000000000E+000
+8.19343127433E+005, +5.15876661536E-002, +0.00000000000E+000
+8.24893788167E+005, +4.98932481385E-002, +0.00000000000E+000
+8.30444448902E+005, +5.04055939171E-002, +0.00000000000E+000
+8.35995109636E+005, +5.16134820942E-002, +0.00000000000E+000
+8.41545770370E+005, +5.13227414881E-002, +0.00000000000E+000
+8.47096431105E+005, +5.06772929018E-002, +0.00000000000E+000
+8.52647091839E+005, +4.93980506121E-002, +0.00000000000E+000
+8.58197752573E+005, +5.13471604346E-002, +0.00000000000E+000
+8.63748413308E+005, +4.97545831254E-002, +0.00000000000E+000
+8.69299074042E+005, +5.01932870039E-002, +0.00000000000E+000
+8.74849734776E+005, +5.07589119461E-002, +0.00000000000E+000
+8.80400395511E+005, +5.04362748545E-002, +0.00000000000E+000
+8.85951056245E+005, +5.02345960994E-002, +0.00000000000E+000
+8.91501716979E+005, +5.00396529915E-002, +0.00000000000E+000
+8.97052377714E+005, +4.97665983353E-002, +0.00000000000E+000
+9.02603038448E+005, +4.83642706807E-002, +0.00000000000E+000
+9.08153699182E+005, +5.03070832370E-002, +0.00000000000E+000
+9.13704359917E+005, +4.95517417948E-002, +0.00000000000E+000
+9.19255020651E+005, +4.89379629173E-002, +0.00000000000E+000
+9.24805681385E+005, +4.90857160826E-002, +0.00000000000E+000
+9.30356342120E+005, +4.84000537367E-002, +0.00000000000E+000
+9.35907002854E+005, +5.00211606368E-002, +0.00000000000E+000
+9.41457663588E+005, +4.89238740398E-002, +0.00000000000E+000
+9.47008324323E+005, +4.87421978974E-002, +0.00000000000E+000
+9.52558985057E+005, +4.94853711482E-002, +0.00000000000E+000
+9.58109645791E+005, +4.79483798862E-002, +0.00000000000E+000
+9.63660306526E+005, +4.82659058741E-002, +0.00000000000E+000
+9.69210967260E+005, +4.84141766038E-002, +0.00000000000E+000
+9.74761627994E+005, +4.71819841381E-002, +0.00000000000E+000
+9.80312288728E+005, +4.74361440929E-002, +0.00000000000E+000
+9.85862949463E+005, +4.75701408731E-002, +0.00000000000E+000
+9.91413610197E+005, +4.75563815592E-002, +0.00000000000E+000
+9.96964270931E+005, +4.75975858817E-002, +0.00000000000E+000
+1.00251493167E+006, +4.86715999823E-002, +0.00000000000E+000
+1.00806559240E+006, +4.86378476700E-002, +0.00000000000E+000
+1.01361625313E+006, +4.83084847847E-002, +0.00000000000E+000
+1.01916691387E+006, +4.71866630230E-002, +0.00000000000E+000
+1.02471757460E+006, +4.61376276924E-002, +0.00000000000E+000
+1.03026823534E+006, +4.83879078023E-002, +0.00000000000E+000
+1.03581889607E+006, +4.76819433053E-002, +0.00000000000E+000
+1.04136955681E+006, +4.74646817742E-002, +0.00000000000E+000
+1.04692021754E+006, +4.74142789910E-002, +0.00000000000E+000
+1.05247087827E+006, +4.76049782506E-002, +0.00000000000E+000
+1.05802153901E+006, +4.54639271332E-002, +0.00000000000E+000
+1.06357219974E+006, +4.53421090425E-002, +0.00000000000E+000
+1.06912286048E+006, +4.61340024676E-002, +0.00000000000E+000
+1.07467352121E+006, +4.53092906324E-002, +0.00000000000E+000
+1.08022418195E+006, +4.61871399634E-002, +0.00000000000E+000
+1.08577484268E+006, +4.65185159137E-002, +0.00000000000E+000
+1.09132550341E+006, +4.44123575650E-002, +0.00000000000E+000
+1.09687616415E+006, +4.68068523223E-002, +0.00000000000E+000
+1.10242682488E+006, +4.60427616699E-002, +0.00000000000E+000
+1.10797748562E+006, +4.54514114766E-002, +0.00000000000E+000
+1.11352814635E+006, +4.59523915204E-002, +0.00000000000E+000
+1.12003444471E+006, +4.53816386867E-002, +0.00000000000E+000
+1.12770281060E+006, +4.53086735258E-002, +0.00000000000E+000
+1.13537117649E+006, +4.52902172631E-002, +0.00000000000E+000
+1.14303954238E+006, +4.57398491341E-002, +0.00000000000E+000
+1.15070790827E+006, +4.57425772755E-002, +0.00000000000E+000
+1.15837627416E+006, +4.40520805015E-002, +0.00000000000E+000
+1.16604464006E+006, +4.63848629874E-002, +0.00000000000E+000
+1.17371300595E+006, +4.32810825098E-002, +0.00000000000E+000
+1.18138137184E+006, +4.47274156887E-002, +0.00000000000E+000
+1.18904973773E+006, +4.36474684408E-002, +0.00000000000E+000
+1.19671810362E+006, +4.38334362810E-002, +0.00000000000E+000
+1.20438646951E+006, +4.41546666562E-002, +0.00000000000E+000
+1.21205483540E+006, +4.47816692205E-002, +0.00000000000E+000
